"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 07 15:44:22 GMT 2025","Fri Mar 07 15:44:31 GMT 2025","8577","","com.jetbrains.teamcity.ui.CreateProjectTest","","com.jetbrains.teamcity.ui.CreateProjectTest","a user should not be able to create a project without a name","a user should not be able to create a project without a name()",""
"failed","Fri Mar 07 15:44:36 GMT 2025","Fri Mar 07 15:44:42 GMT 2025","5398","","com.jetbrains.teamcity.ui.StartBuildTest","","com.jetbrains.teamcity.ui.StartBuildTest","a user should be able to start a successful build","a user should be able to start a successful build()",""
"passed","Fri Mar 07 15:44:02 GMT 2025","Fri Mar 07 15:44:12 GMT 2025","9350","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","a user should not be able to create a build type without a name","a user should not be able to create a build type without a name()",""
"passed","Fri Mar 07 15:44:12 GMT 2025","Fri Mar 07 15:44:22 GMT 2025","10768","","com.jetbrains.teamcity.ui.CreateProjectTest","","com.jetbrains.teamcity.ui.CreateProjectTest","a user should be able to create a project","a user should be able to create a project()",""
"passed","Fri Mar 07 15:44:31 GMT 2025","Fri Mar 07 15:44:36 GMT 2025","5324","","com.jetbrains.teamcity.ui.FindProjectByNameTest","","com.jetbrains.teamcity.ui.FindProjectByNameTest","a user should be able to find a project by name","a user should be able to find a project by name()",""
"passed","Fri Mar 07 15:43:51 GMT 2025","Fri Mar 07 15:44:02 GMT 2025","11327","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","a user should not be able to create a build type without a branch","a user should not be able to create a build type without a branch()",""
"passed","Fri Mar 07 15:43:08 GMT 2025","Fri Mar 07 15:43:08 GMT 2025","818","","com.jetbrains.teamcity.api.SetUpAgentTest","","com.jetbrains.teamcity.api.SetUpAgentTest","authorizeDefaultAgent","authorizeDefaultAgent()",""
"passed","Fri Mar 07 15:43:13 GMT 2025","Fri Mar 07 15:43:51 GMT 2025","38041","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","a user should be able to create a build type","a user should be able to create a build type()",""
