"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 06 09:33:44 GMT 2025","Thu Mar 06 09:33:55 GMT 2025","10632","","com.jetbrains.teamcity.ui.StartBuildTest","","com.jetbrains.teamcity.ui.StartBuildTest","a user should be able to start a successful build","a user should be able to start a successful build()",""
"passed","Thu Mar 06 09:32:29 GMT 2025","Thu Mar 06 09:33:07 GMT 2025","37615","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","a user should be able to create a build type","a user should be able to create a build type()",""
"passed","Thu Mar 06 09:33:32 GMT 2025","Thu Mar 06 09:33:39 GMT 2025","7680","","com.jetbrains.teamcity.ui.CreateProjectTest","","com.jetbrains.teamcity.ui.CreateProjectTest","a user should not be able to create a project without a name","a user should not be able to create a project without a name()",""
"passed","Thu Mar 06 09:33:39 GMT 2025","Thu Mar 06 09:33:44 GMT 2025","4889","","com.jetbrains.teamcity.ui.FindProjectByNameTest","","com.jetbrains.teamcity.ui.FindProjectByNameTest","a user should be able to find a project by name","a user should be able to find a project by name()",""
"passed","Thu Mar 06 09:33:22 GMT 2025","Thu Mar 06 09:33:32 GMT 2025","10093","","com.jetbrains.teamcity.ui.CreateProjectTest","","com.jetbrains.teamcity.ui.CreateProjectTest","a user should be able to create a project","a user should be able to create a project()",""
"passed","Thu Mar 06 09:33:15 GMT 2025","Thu Mar 06 09:33:22 GMT 2025","6639","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","a user should not be able to create a build type without a name","a user should not be able to create a build type without a name()",""
"passed","Thu Mar 06 09:32:24 GMT 2025","Thu Mar 06 09:32:26 GMT 2025","1149","","com.jetbrains.teamcity.api.SetUpAgentTest","","com.jetbrains.teamcity.api.SetUpAgentTest","authorizeDefaultAgent","authorizeDefaultAgent()",""
"passed","Thu Mar 06 09:33:07 GMT 2025","Thu Mar 06 09:33:15 GMT 2025","7827","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","a user should not be able to create a build type without a branch","a user should not be able to create a build type without a branch()",""
