"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 07 14:02:54 GMT 2025","Fri Mar 07 14:03:02 GMT 2025","7528","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","a user should not be able to create a build type without a branch","a user should not be able to create a build type without a branch()",""
"passed","Fri Mar 07 14:03:18 GMT 2025","Fri Mar 07 14:03:25 GMT 2025","6048","","com.jetbrains.teamcity.ui.CreateProjectTest","","com.jetbrains.teamcity.ui.CreateProjectTest","a user should not be able to create a project without a name","a user should not be able to create a project without a name()",""
"passed","Fri Mar 07 14:03:09 GMT 2025","Fri Mar 07 14:03:18 GMT 2025","9256","","com.jetbrains.teamcity.ui.CreateProjectTest","","com.jetbrains.teamcity.ui.CreateProjectTest","a user should be able to create a project","a user should be able to create a project()",""
"passed","Fri Mar 07 14:03:30 GMT 2025","Fri Mar 07 14:03:41 GMT 2025","11077","","com.jetbrains.teamcity.ui.StartBuildTest","","com.jetbrains.teamcity.ui.StartBuildTest","a user should be able to start a successful build","a user should be able to start a successful build()",""
"passed","Fri Mar 07 14:03:02 GMT 2025","Fri Mar 07 14:03:09 GMT 2025","7407","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","a user should not be able to create a build type without a name","a user should not be able to create a build type without a name()",""
"passed","Fri Mar 07 14:02:09 GMT 2025","Fri Mar 07 14:02:10 GMT 2025","1053","","com.jetbrains.teamcity.api.SetUpAgentTest","","com.jetbrains.teamcity.api.SetUpAgentTest","authorizeDefaultAgent","authorizeDefaultAgent()",""
"passed","Fri Mar 07 14:02:14 GMT 2025","Fri Mar 07 14:02:54 GMT 2025","39936","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","a user should be able to create a build type","a user should be able to create a build type()",""
"passed","Fri Mar 07 14:03:25 GMT 2025","Fri Mar 07 14:03:30 GMT 2025","5038","","com.jetbrains.teamcity.ui.FindProjectByNameTest","","com.jetbrains.teamcity.ui.FindProjectByNameTest","a user should be able to find a project by name","a user should be able to find a project by name()",""
