"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 10 13:22:08 GMT 2025","Mon Mar 10 13:22:46 GMT 2025","37591","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","a user should be able to create a build type","a user should be able to create a build type()",""
"passed","Mon Mar 10 13:23:24 GMT 2025","Mon Mar 10 13:23:29 GMT 2025","5164","","com.jetbrains.teamcity.ui.FindProjectByNameTest","","com.jetbrains.teamcity.ui.FindProjectByNameTest","a user should be able to find a project by name","a user should be able to find a project by name()",""
"passed","Mon Mar 10 13:23:14 GMT 2025","Mon Mar 10 13:23:23 GMT 2025","9033","","com.jetbrains.teamcity.ui.CreateProjectTest","","com.jetbrains.teamcity.ui.CreateProjectTest","a user should not be able to create a project without a name","a user should not be able to create a project without a name()",""
"passed","Mon Mar 10 13:22:55 GMT 2025","Mon Mar 10 13:23:04 GMT 2025","8323","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","a user should not be able to create a build type without a name","a user should not be able to create a build type without a name()",""
"failed","Mon Mar 10 13:23:29 GMT 2025","Mon Mar 10 13:23:34 GMT 2025","4987","","com.jetbrains.teamcity.ui.StartBuildTest","","com.jetbrains.teamcity.ui.StartBuildTest","a user should be able to start a successful build","a user should be able to start a successful build()",""
"passed","Mon Mar 10 13:22:02 GMT 2025","Mon Mar 10 13:22:04 GMT 2025","1396","","com.jetbrains.teamcity.api.SetUpAgentTest","","com.jetbrains.teamcity.api.SetUpAgentTest","authorizeDefaultAgent","authorizeDefaultAgent()",""
"passed","Mon Mar 10 13:22:46 GMT 2025","Mon Mar 10 13:22:55 GMT 2025","9310","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","","com.jetbrains.teamcity.ui.CreateBuildTypeTest","a user should not be able to create a build type without a branch","a user should not be able to create a build type without a branch()",""
"passed","Mon Mar 10 13:23:04 GMT 2025","Mon Mar 10 13:23:14 GMT 2025","10720","","com.jetbrains.teamcity.ui.CreateProjectTest","","com.jetbrains.teamcity.ui.CreateProjectTest","a user should be able to create a project","a user should be able to create a project()",""
